kbo_number,company_name,city,postal_code,status,industry_nace_code,legal_form,main_email,main_phone,website_url
0451268546,TEAROOM WALLY,Gent,9000,AC,55302,Besloten Vennootschap,,,
0441263292,TENERE,Gent,9000,AC,56111,Besloten Vennootschap,,,
0803041026,TER BRAEM,Gent,9050,AC,56111,Besloten Vennootschap,,,
1017573748,TERUG,Gent,9000,AC,56112,Besloten Vennootschap,,,
0685477620,TETOUAN.TEAM,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0448356170,THE BARON'S TOO,Gent,9031,AC,56112,Besloten Vennootschap,,,
0471634586,THE CORNER HOUSE,Gent,9000,AC,56111,Commanditaire vennootschap,,,
0712597335,THE FOUNDERS,Gent,9000,AC,56111,Besloten Vennootschap,,,
0474091458,THE HOUSE OF ELIOTT,Gent,9000,AC,56111,Besloten Vennootschap,,,
0652986281,THE LORD,Gent,9000,AC,56112,Besloten vennootschap met beperkte aansprakelijkheid,,,
0453433923,THE PHOTOSHOP,Gent,9000,AC,56112,Besloten Vennootschap,,,
0408280720,THE RUBENS,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0477552081,THE SUMMIT,Gent,9000,AC,56112,Besloten Vennootschap,,,
0461322595,THOMAS,Gent,9040,AC,55302,Besloten vennootschap met beperkte aansprakelijkheid,,,
0539939711,TIJA,Gent,9030,AC,56210,Besloten Vennootschap,,,
1017423793,TJARMO,Gent,9031,AC,56309,Vennootschap onder firma,,,
0794916186,TMC Consult,Gent,9032,AC,56112,Besloten Vennootschap,,,
1006148831,TNZ,Gent,9000,AC,56111,Besloten Vennootschap,,,
0432475884,TOFFEE,Gent,9000,AC,56111,Besloten Vennootschap,,,
0881582520,TONINO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0798448372,TOPAL,Gent,9051,AC,47300,Besloten Vennootschap,,,
1001675547,TOPSPORTCAFÉ,Gent,9000,AC,56112,Besloten Vennootschap,info@topsportcafe.be,,www.topsportcafe.be
0654807012,TOSUNCO,Gent,9000,AC,56111,Besloten Vennootschap,,,
0891776626,TRAFIEK,Gent,9000,AC,56112,Vereniging zonder winstoogmerk,kathleen_torfs@hotmail.com,,
0727622833,TRATTORIA ROMA,Gent,9000,AC,56111,Besloten Vennootschap,,,
0634563211,TRECK HOSTEL,Gent,9000,AC,55209,Besloten Vennootschap,,,
0466248019,TRIANON,Gent,9000,AC,55101,Naamloze vennootschap,,,
0644479381,TUANA 21,Gent,9030,AC,56111,Commanditaire vennootschap,,,
0752761372,TUSH,Gent,9000,AC,56111,Besloten Vennootschap,,,
0679894873,Taco Santo,Gent,9000,AC,56111,Besloten Vennootschap,,,
0803457037,Taj Mahal Tandoori and Sweets,Gent,9000,AC,56112,Vennootschap onder firma,nasirtokhe@gmail.com,0466066490,
0654861450,Take Five Espressobar,Gent,9000,AC,56301,Besloten Vennootschap,,,
0798310196,Takes Thyme,Gent,9000,AC,56111,Besloten Vennootschap,,,
0466324035,Tekof,Gent,9000,AC,55302,Besloten Vennootschap,,,
1009358145,Thatcha Thai Kitchen,Gent,9000,AC,56111,Commanditaire vennootschap,,,
0803989151,The Chocolate Maker,Gent,9000,AC,10820,Besloten Vennootschap,,,
0692628401,The Crispy Crunch,Gent,9000,AC,56112,Besloten Vennootschap,,,
0799589707,The Drifter,Gent,9000,AC,56301,Besloten Vennootschap,,,
0600997152,The Karting Company,Gent,9000,AC,93110,Besloten Vennootschap,,,
0421965638,The Ones,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,info@iminvest.gent,,
0767718178,The Purples,Gent,9051,AC,56111,Besloten Vennootschap,,,
0643928758,The Street Food Company,Gent,9052,AC,56210,Besloten Vennootschap,info@thestreetfoodcompany.be,,www.thestreetfoodcompany.be
0630705678,The Tasty Food Concepts,Gent,9000,AC,56111,Besloten vennootschap met beperkte aansprakelijkheid,,,
0800330073,The Veggies,Gent,9000,AC,56112,Besloten Vennootschap,,,
